Front,Back,vocab?,deckName,noteId,modelName,tags,Audio,Description,English Audio,Image,Image to Thai name card,Literal,Mnemonic,Notes,Phrase No.,Picture,Region,Thai Audio,Thai audio
"""ขอทีเถอะ""","""Please stop that""<br><br>Please, I beg of you / Give me a break / Cut it out.",FALSE,Thai::~phrases,1442747087482,~Speak like a Thai,leech ~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_050 -Please stop that-.mp3],,,,,"Literally: ""I beg you one time (not to do that)""",050,,,[sound:SLAT1_050 -ขอทีเถอะ-.mp3],
"""อย่ายุ่งได้มั้ย""","""Can you not interfere?""",FALSE,Thai::~phrases,1442747087483,~Speak like a Thai,~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_051 -Can you not interfere--.mp3],,,,,,051,,,[sound:SLAT1_051 -อย่ายุ่งได้มั้ย.mp3],
"""บอกตรงๆ""","""I'll be straight with you""",FALSE,Thai::~phrases,1442747087484,~Speak like a Thai,~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_052 -I'll be straight with you-.mp3],,,,,,052,,,[sound:SLAT1_052 -บอกตรงๆ-.mp3],
"""ขับรถเมา""","""To drive under the influence""",FALSE,Thai::~phrases,1442747087485,~Speak like a Thai,~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_053 -To drive under the influence-.mp3],,,,,,053,,,[sound:SLAT1_053 -ขับรถเมา-.mp3],
"""เขาหนีไปแล้ว""","""He already ran away""",FALSE,Thai::~phrases,1442747087486,~Speak like a Thai,~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_054 -He already ran away-.mp3],,,,,,054,,,[sound:SLAT1_054 -เขาหนีไปแล้ว-.mp3],
"""ขอแก้ตัว""","""Give me a chance to correct myself""",FALSE,Thai::~phrases,1442747087690,~Speak like a Thai,~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_256 -Give me a chance to correct myself-.mp3],,,,,Not to be confused with “ข้อแก้ตัว” (An excuse),256,,,[sound:SLAT1_256 -ขอแก้ตัว”.mp3],
"""นอนทั้งวันทั้งคืน""","""To sleep all day and all night""",FALSE,Thai::~phrases,1442747087691,~Speak like a Thai,leech ~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_257 To sleep all day and all night-.mp3],,,,,Other usage: “ทำงานทั้งวันทั้งคืน” “To work all day all night”,257,,,[sound:SLAT1_257 -นอนทั้งวันทั้งคืน”.mp3],
"""แกล้งโง่หรือโง่จริงๆ""","""Are you pretending or are you really stupid?""",FALSE,Thai::~phrases,1442747087692,~Speak like a Thai,~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_258 -Are you pretending or are you really stupid--.mp3],,,,,,258,,,[sound:SLAT1_258 -แกล้งโง่หรือโง่จริงๆ”.mp3],
"""รีบไปรีบมา""","""Go and come back soon""",FALSE,Thai::~phrases,1442747087693,~Speak like a Thai,~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_259 -Go and come back soon-.mp3],,,,,"Literally: ""Hurry go. Hurry come.""",259,,,[sound:SLAT1_259 -รีบไปรีบมา”.mp3],
"""อิจฉาตาร้อน""","""Green with envy""",FALSE,Thai::~phrases,1442747087694,~Speak like a Thai,~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_260 -Green with envy-.mp3],,,,,"Literally: ""Envy, hot eyes""",260,,,[sound:SLAT1_260 -อิจฉาตาร้อน”.mp3],
"""ดูท่าทางไม่ค่อยดี""","""It doesn't look very good""",FALSE,Thai::~phrases,1442747087695,~Speak like a Thai,leech ~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_261 -It doesn't look very good-.mp3],,,,,,261,,,[sound:SLAT1_261 -ดูท่าทางไม่ค่อยดี”.mp3],
"""ผมไม่เกี่ยว""","""I have nothing to do with this""",FALSE,Thai::~phrases,1442747087696,~Speak like a Thai,~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_262 -I have nothing to do with this-.mp3],,,,,,262,,,[sound:SLAT1_262 -ผมไม่เกี่ยว”.mp3],
"""มีเรื่องด่วน""","""There is an urgent matter""",FALSE,Thai::~phrases,1442747087697,~Speak like a Thai,~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_263 -There is an urgent matter-.mp3],,,,,,263,,,[sound:SLAT1_263 -มีเรื่องด่วน”.mp3],
"""เอาเป็นว่า...""","""So let's decide that...""",FALSE,Thai::~phrases,1442747087698,~Speak like a Thai,leech ~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_264 -So let's decide that...-.mp3],,,,,,264,,,[sound:SLAT1_264 -เอาเป็นว่า...”.mp3],
"""ขอบอกก่อนว่า...""","""I want to tell you ahead of time that...""",FALSE,Thai::~phrases,1442747087699,~Speak like a Thai,~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_265 -I want to tell you ahead of time that...-.mp3],,,,,,265,,,[sound:SLAT1_265 -ขอบอกก่อนว่า...”.mp3],
"""ไม่อยากคบกับเขา""","""I don't want to associate with him""",FALSE,Thai::~phrases,1442747087700,~Speak like a Thai,~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_266 -I don't want to associate with him-.mp3],,,,,,266,,,[sound:SLAT1_266 -ไม่อยากคบกับเขา”.mp3],
"""เขาชอบนินทา""","""She likes to gossip""",FALSE,Thai::~phrases,1442747087701,~Speak like a Thai,~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_267 -She likes to gossip-.mp3],,,,,,267,,,[sound:SLAT1_267 -เขาชอบนินทา”.mp3],
"""เป็นใบ้""","""To be mute""",FALSE,Thai::~phrases,1442747087702,~Speak like a Thai,leech ~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_268-1 -To be dumb-.mp3],,,,,,268.1,,,[sound:SLAT1_268-1 -เป็นใบ้-.mp3],
"""หูหนวก""",deaf,FALSE,Thai::~phrases,1442747087703,~Speak like a Thai,leech ~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_268-2 -Deaf-.mp3],,,,,,268.2,,,[sound:SLAT1_268-2 -หูหนวก”.mp3],
"""ตาบอด""",blind,FALSE,Thai::~phrases,1442747087704,~Speak like a Thai,~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_268-3 -Blind-.mp3],,,,,,268.3,,,[sound:SLAT1_268-3 -ตาบอด-.mp3],
"""กำลังแพ้ท้อง""","""She is having morning sickness""",FALSE,Thai::~phrases,1442747087705,~Speak like a Thai,leech ~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_269 -She is having morning sickness-.mp3],,,,,,269,,,[sound:SLAT1_269 -กำลังแพ้ท้อง”.mp3],
"""ขอนั่งด้วยคนได้มั้ย""","""May I sit here with you?""",FALSE,Thai::~phrases,1442747087706,~Speak like a Thai,leech ~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_270 -May I sit here with you--.mp3],,,,,,270,,,[sound:SLAT1_270 -ขอนั่งด้วยคนได้มั้ย”.mp3],
"""ปรับความเข้าใจ""","""To try to make up""",FALSE,Thai::~phrases,1442747087707,~Speak like a Thai,leech ~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_271 -To try to make up-.mp3],,,,,"Literally: ""To adjust understanding""",271,,,[sound:SLAT1_271 -ปรับความเข้าใจ”.mp3],
"""เขาไม่พูดสักคำ""","""He didn't even say a word""",FALSE,Thai::~phrases,1442747087708,~Speak like a Thai,~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_272 -He didn't even say a word-.mp3],,,,,,272,,,[sound:SLAT1_272 -เขาไม่พูดสักคำ”.mp3],
"""ชอบใจลอย""","""I'm often absent minded""",FALSE,Thai::~phrases,1442747087709,~Speak like a Thai,~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_273 -I'm often absent minded-.mp3],,,,,"Literally: ""My heart likes to float""",273,,,[sound:SLAT1_273 -ชอบใจลอย”.mp3],
"""จริงเหรอ""","""Is it really?""",FALSE,Thai::~phrases,1442747087710,~Speak like a Thai,~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_274 -Is it really--.mp3],,,,,,274,,,[sound:SLAT1_274 -จริงเหรอ”.mp3],
"""แล้วทีนี้่จะทำยังไง""","""What should I do then?""",FALSE,Thai::~phrases,1442747087711,~Speak like a Thai,~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_275 -What should I do then--.mp3],,,,,,275,,,[sound:SLAT1_275 -แล้วทีนี้่จะทำยังไง”.mp3],
"""มีพิรุธ""","""That's suspicious""",FALSE,Thai::~phrases,1442747087712,~Speak like a Thai,~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_276 -That's suspicious-.mp3],,,,,,276,,,[sound:SLAT1_276 -มีพิรุธ”.mp3],
"""ยังมีอีกเยอะ""","""There's still plenty left""",FALSE,Thai::~phrases,1442747087713,~Speak like a Thai,~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_277 -There's still plenty left-.mp3],,,,,,277,,,[sound:SLAT1_277 -ยังมีอีกเยอะ”.mp3],
"""ที่เหลือ""","""The remaining""",FALSE,Thai::~phrases,1442747087714,~Speak like a Thai,leech ~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_278-1 -The remaining-.mp3],,,,,"Other usage: “ของที่เหลือ” “The remaining items/things/stuff” or “คนที่เหลือ” ""The remaining people”",278.1,,,[sound:SLAT1_278 -ที่เหลือ”.mp3],
"""บ้ารึเปล่า""","""Are you crazy?""",FALSE,Thai::~phrases,1442747087715,~Speak like a Thai,~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_279 -Are you crazy--.mp3],,,,,,279,,,[sound:SLAT1_279 -บ้ารึเปล่า”.mp3],
"""ท่าทางมีความสุข""","""She looks happy""",FALSE,Thai::~phrases,1442747087716,~Speak like a Thai,~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_280 -She looks happy-.mp3],,,,,Other usage: “ท่าทางรวย” “She looks like a rich person”,280,,,[sound:SLAT1_280 -ท่าทางมีความสุข”.mp3],
"""ใช้ได้มั้ย""","""Will this work?""",FALSE,Thai::~phrases,1442747087717,~Speak like a Thai,leech ~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_281 -Will this work--.mp3],,,,,,281,,,[sound:SLAT1_281 -ใช้ได้มั้ย”.mp3],
"""หายป่วยแล้ว""","""I'm over my sickness""",FALSE,Thai::~phrases,1442747087718,~Speak like a Thai,~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_282 -I'm over my sickness-.mp3],,,,,,282,,,[sound:SLAT1_282 -หายป่วยแล้ว”.mp3],
"""ถ้าไม่ได้คุณ ฉันคงแย่""","""Without you, I would have been in real trouble""",FALSE,Thai::~phrases,1442747087719,~Speak like a Thai,~Speak-like-a-Thai-vol-1,,,"[sound:SLAT1_283 -Without you, I would have been in real trouble-.mp3]",,,,,,283,,,[sound:SLAT1_283 -ถ้าไม่ได้คุณ ฉันคงแย่”.mp3],
"""มันธรรมดา”""","""This is normal""",FALSE,Thai::~phrases,1442747087720,~Speak like a Thai,~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_284 -This is normal-.mp3],,,,,,284,,,[sound:SLAT1_284 -มันธรรมดา”.mp3],
"""โสดแต่ไม่สด""","""She (I/You/They/He) is single, but not a virgin""",FALSE,Thai::~phrases,1442747087721,~Speak like a Thai,~Speak-like-a-Thai-vol-1,,,"[sound:SLAT1_285 -She (I-You-They-He) is single, but not a virgin-.mp3]",,,,,,285,,,[sound:SLAT1_285 -โสดแต่ไม่สด”.mp3],
"""เสียแรงที่ไว้ใจคุณ""","""I'm sorry I trusted you""",FALSE,Thai::~phrases,1442747087722,~Speak like a Thai,leech ~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_287 -I'm sorry I trusted you-.mp3],,,,,,287,,,[sound:SLAT1_287 -เสียแรงที่ไว้ใจคุณ”.mp3],
"""ขอสงบสติอารมณ์""","""Give me time to calm down""",FALSE,Thai::~phrases,1442747087723,~Speak like a Thai,~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_288 -Give me time to calm down-.mp3],,,,,,288,,,[sound:SLAT1_288 -ขอสงบสติอารมณ์”.mp3],
"""ยินดีรับใช้""","""I'm happy to serve you""",FALSE,Thai::~phrases,1442747087724,~Speak like a Thai,leech ~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_289 -I'm happy to see you-.mp3],,,,,,289,,,[sound:SLAT1_289 -ยินดีรับใช้”.mp3],
"""มันเป็นกฏ""","""It's a rule""",FALSE,Thai::~phrases,1442747087725,~Speak like a Thai,~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_290 -It's a rule-.mp3],,,,,,290,,,[sound:SLAT1_290 -มันเป็นกฏ”.mp3],
"""เขาไม่สมประกอบ""","""He's not all there""",FALSE,Thai::~phrases,1442747087726,~Speak like a Thai,~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_291 -He's not all there-.mp3],,,,,,291,,,[sound:SLAT1_291 -เขาไม่สมประกอบ”.mp3],
"""ไปไหนกันมา""","""Where have you all been?""",FALSE,Thai::~phrases,1442747087727,~Speak like a Thai,~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_292 -Where have you all been--.mp3],,,,,,292,,,[sound:SLAT1_292 -ไปไหนกันมา”.mp3],
"""ไม่อยากยุ่งเรื่องชาวบ้าน""","""I don't want to intrude into people's business""",FALSE,Thai::~phrases,1442747087728,~Speak like a Thai,leech ~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_293 -I don't want to intrude into people's business-.mp3],,,,,,293,,,[sound:SLAT1_293 -ไม่อยากยุ่งเรื่องชาวบ้าน”.mp3],
"""ไปคุยกันที่บ้านดีกว่า""","""Let's discuss it at home""",FALSE,Thai::~phrases,1442747087729,~Speak like a Thai,~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_294 -Let's discuss it at home-.mp3],,,,,,294,,,[sound:SLAT1_294 -ไปคุยกันที่บ้านดีกว่า”.mp3],
"""ทำไมพึ่งจะบอก""","""Why didn't you tell me before?""",FALSE,Thai::~phrases,1442747087730,~Speak like a Thai,leech ~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_295 -Why didn't you tell me before--.mp3],,,,,"Literally: ""Why did you just tell me?""",295,,,[sound:SLAT1_295 -ทำไมพึ่งจะบอก”.mp3],
"""อยากคบคุณเป็นเพื่อน""","""I want to have you as a friend""",FALSE,Thai::~phrases,1442747087731,~Speak like a Thai,~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_296 -I want to have you as a friend-.mp3],,,,,,296,,,[sound:SLAT1_296 -อยากคบคุณเป็นเพื่อน”.mp3],
"""มีแต่ปัญหา""","""There's nothing, but problems""",FALSE,Thai::~phrases,1442747087732,~Speak like a Thai,~Speak-like-a-Thai-vol-1,,,"[sound:SLAT1_297 -There's nothing, but problems-.mp3]",,,,,,297,,,[sound:SLAT1_297 -มีแต่ปัญหา”.mp3],
"""เดือนหน้านายจะขึ้นเงินให้”""","""Next month my boss will give me a raise""",FALSE,Thai::~phrases,1442747087733,~Speak like a Thai,~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_298 -Next month my boss will give me a raise-.mp3],,,,,,298,,,[sound:SLAT1_298 -เดือนหน้านายจะขึ้นเงินให้”.mp3],
"""เปิดอีเมล์ดูรึยัง""","""Have you opened your email?""",FALSE,Thai::~phrases,1442747087734,~Speak like a Thai,~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_299 -Have you opened your email--.mp3],,,,,,299,,,[sound:SLAT1_299 -เปิดอีเมล์ดูรึยัง”.mp3],
"""กลัวถูกแม่ด่า""","""I'm afraid my mom will yell at me""",FALSE,Thai::~phrases,1442747087735,~Speak like a Thai,leech ~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_300 -I'm afraid my mom will yell at me-.mp3],,,,,"Short form: ""กลัวแม่ด่า""",300,,,[sound:SLAT1_300 -กลัวถูกแม่ด่า”.mp3],
"""อยากเจอคนที่รู้ใจ""","""I want to meet someone that understands me""",FALSE,Thai::~phrases,1442747087736,~Speak like a Thai,leech ~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_301 -I want to meet someone that understands me-.mp3],,,,,,301,,,[sound:SLAT1_301 -อยากเจอคนที่รู้ใจ”.mp3],
"""เรื่องอยู่บนข่าวหน้าหนึ่ง""","""The story is on the front page""",FALSE,Thai::~phrases,1442747087737,~Speak like a Thai,leech ~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_302 -The story is on the front page-.mp3],,,,,,302,,,[sound:SLAT1_302 -เรื่องอยู่บนข่าวหน้าหนึ่ง”.mp3],
"""ดูแลตัวเองให้ดี""","""Take good care of yourself""",FALSE,Thai::~phrases,1442747087738,~Speak like a Thai,leech ~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_303 -Take good care of yourself-.mp3],,,,,,303,,,[sound:SLAT1_303 -ดูแลตัวเองให้ดี”.mp3],
"""หนีตามแฟน""","""She ran off with her boyfriend""",FALSE,Thai::~phrases,1442747087739,~Speak like a Thai,leech ~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_304 -She ran off with her boyfriend-.mp3],,,,,,304,,,[sound:SLAT1_304 -หนีตามแฟน”.mp3],
"""เบื่อชีวิต""","""I'm tired of life""",FALSE,Thai::~phrases,1442747087740,~Speak like a Thai,~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_305 -I'm tired of life-.mp3],,,,,,305,,,[sound:SLAT1_305 -เบื่อชีวิต”.mp3],
"""อยากหารายได้เสริม""","""I want to have additional income""",FALSE,Thai::~phrases,1442747087741,~Speak like a Thai,~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_306 -I want to have additional income-.mp3],,,,,,306,,,[sound:SLAT1_306 -อยากหารายได้เสริม”.mp3],
"""สวยไปหมด""","""She is beautiful all over""",FALSE,Thai::~phrases,1442747087742,~Speak like a Thai,~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_307 -She is beautiful all over-.mp3],,,,,"Recent slang: ""Her beauty is all gone"" (No beauty left) - Other usage: ""ดีไปหมด"" ""All is good""",307,,,[sound:SLAT1_307 -สวยไปหมด”.mp3],
"""ไม่ไหวแล้ว""","""I can't take it anymore""",FALSE,Thai::~phrases,1442747087744,~Speak like a Thai,leech ~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_309 -I can't take it anymore-.mp3],,,,,,309,,,[sound:SLAT1_309 -ไม่ไหวแล้ว”.mp3],
"""เรียนต่อ""","""To continue one's study""",FALSE,Thai::~phrases,1442747087745,~Speak like a Thai,leech ~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_310 -To continue one's study-.mp3],,,,,,310,,,[sound:SLAT1_310 -เรียนต่อ”.mp3],
"""ต้องมีอะไรแน่ๆ""","""There must be something (going on) for sure""",FALSE,Thai::~phrases,1442747087746,~Speak like a Thai,~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_311 -There must be something (going on) for sure-.mp3],,,,,,311,,,[sound:SLAT1_311 -ต้องมีอะไรแน่ๆ”.mp3],
"""แทบจะบ้า""","""I almost went crazy""",FALSE,Thai::~phrases,1442747087747,~Speak like a Thai,~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_312 -I almost went crazy-.mp3],,,,,,312,,,[sound:SLAT1_312 -แทบจะบ้า”.mp3],
"""เร็วๆเข้า""","""Hurry up""",FALSE,Thai::~phrases,1442747087748,~Speak like a Thai,leech ~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_313 -Hurry up-.mp3],,,,,,313,,,[sound:SLAT1_313 -เร็วๆเข้า”.mp3],
