Front,Back,vocab?,deckName,noteId,modelName,tags,Audio,Description,English Audio,Image,Image to Thai name card,Literal,Mnemonic,Notes,Phrase No.,Picture,Region,Thai Audio,Thai audio,rank
"""ไม่น่าพูดเลย""","""I shouldn't have said that""",FALSE,Thai::~phrases,1442747087774,~Speak like a Thai,~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_337 -I shouldn't have said that-.mp3],,,,,Other usage: “ไม่น่าทำเลย” “I shouldn’t have done that”,337,,,[sound:SLAT1_337 -ไม่น่าพูดเลย”.mp3],,
"""นี่มันเรื่องส่วนตัว""","""This is a personal matter""",FALSE,Thai::~phrases,1442747087775,~Speak like a Thai,leech ~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_338 -This is a personal matter-.mp3],,,,,You can add “คุณไม่เกี่ยว” “You don’t have anything to do with it” after this phrase.,338,,,[sound:SLAT1_338 -นี่มันเรื่องส่วนตัว”.mp3],,
"""ไม่ได้ตั้งใจ""","""I didn't mean it""",FALSE,Thai::~phrases,1442747087776,~Speak like a Thai,leech ~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_339-1 -I didn't mean it-.mp3],,,,,,339.1,,,[sound:SLAT1_339 -ไม่ได้ตั้งใจ”.mp3],,
"""คุณเป็นต้นเหตุ""","""You are the cause""",FALSE,Thai::~phrases,1442747087777,~Speak like a Thai,leech ~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_340 -You are the cause-.mp3],,,,,,340,,,[sound:SLAT1_340 -คุณเป็นต้นเหตุ”.mp3],,
"""หาทางแก้ไข""","""To find a way to solve the problem""",FALSE,Thai::~phrases,1442747087778,~Speak like a Thai,leech ~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_341 -To find a way to solve the problem-.mp3],,,,,,341,,,[sound:SLAT1_341 -หาทางแก้ไข”.mp3],,
"""เมียขอหย่า""","""My wife asked for a divorce""",FALSE,Thai::~phrases,1442747087779,~Speak like a Thai,leech ~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_342 -My wife asked for a divorce-.mp3],,,,,,342,,,[sound:SLAT1_342 -เมียขอหย่า”.mp3],,
"""เกือบไปแล้ว""","""That was close!""",FALSE,Thai::~phrases,1442747087780,~Speak like a Thai,leech ~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_343-1 -That was close!-.mp3],,,,,,343.1,,,[sound:SLAT1_343 -เกือบไปแล้ว”.mp3],,
"""เรื่องน่าขำ""","""A funny story""",FALSE,Thai::~phrases,1442747087781,~Speak like a Thai,~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_344 -A funny story-.mp3],,,,,,344,,,[sound:SLAT1_344 -เรื่องน่าขำ”.mp3],,
"""เป็นเมนส์""","""I'm having my period""",FALSE,Thai::~phrases,1442747087782,~Speak like a Thai,~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_345 -I'm having my period-.mp3],,,,,Also: “มีประจำเดือน”,345,,,[sound:SLAT1_345 -เป็นเมนส์ - มีประจำเดือน”.mp3],,
"""จะเล่าความจริงให้ฟัง""","""I will tell you the truth""",FALSE,Thai::~phrases,1442747087783,~Speak like a Thai,leech ~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_346 -I will tell you the truth-.mp3],,,,,,346,,,[sound:SLAT1_346 -จะเล่าคามจริงให้ฟัง”.mp3],,
"""อย่าไปโทษเขา""","""Don't blame him""",FALSE,Thai::~phrases,1442747087784,~Speak like a Thai,leech ~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_347 -Don't blame him-.mp3],,,,,Other usage: “อย่าโทษตัวเอง” “Don’t blame yourself”,347,,,[sound:SLAT1_347 -อย่าไปโทษเขา”.mp3],,
"""ลองจินตนาการดู""","""Try to imagine it""",FALSE,Thai::~phrases,1442747087785,~Speak like a Thai,leech ~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_348 -Try to imagine it-.mp3],,,,,Other usage: “ลองคิดดู” “Think about it” or “Try it”,348,,,[sound:SLAT1_348 -ลองจินตนาการดู”.mp3],,
"""ทำยังงี้ไม่ถูก""","""Doing this is not right""",FALSE,Thai::~phrases,1442747087786,~Speak like a Thai,leech ~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_349 -Doing this is not right-.mp3],,,,,,349,,,[sound:SLAT1_349 -ทำยังงี้ไม่ถูก”.mp3],,
"""ผมผิดข้อหาอะไร""","""What are the charges against me?""",FALSE,Thai::~phrases,1442747087787,~Speak like a Thai,~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_350 -What are the charges against me--.mp3],,,,,,350,,,[sound:SLAT1_350 -ผมผิดข้อหาอะไร”.mp3],,
"""โมโหหิว""","""Angry from hunger""",FALSE,Thai::~phrases,1442747087788,~Speak like a Thai,~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_351 -Angry from hunger-.mp3],,,,,e.g. “เขาเป็นคนโมโหหิว” “He gets angry when he is hungry”,351,,,[sound:SLAT1_351 -โมโหหิว”.mp3],,
"""เราเสียลูกค้า""","""We lost a customer""",FALSE,Thai::~phrases,1442747087789,~Speak like a Thai,~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_352 -We lost a customer-.mp3],,,,,,352,,,[sound:SLAT1_352 -เราเสียลูกค้า”.mp3],,
"""จะไม่ยอมให้คุณทำกับฉันยังงี้""","""I won't let you do this to me""",FALSE,Thai::~phrases,1442747087790,~Speak like a Thai,leech ~Speak-like-a-Thai-vol-1,,,[sound:SLAT1_353 -I won't let you do this to me-.mp3],,,,,,353,,,[sound:SLAT1_353 -จะไม่ยอมให้คุณทำกับฉันยังงี้”.mp3],,
หวัด,a cold,TRUE,Thai::vocab,1504119762247,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t162a1.mp3],,,,,,,,,,,,,
ไข้,fever,TRUE,Thai::vocab,1504119762248,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t162a2.mp3],,,,,,,,,,,,,
ยา,medicine,TRUE,Thai::vocab,1504119762249,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t162a3.mp3],,,,,,,,,,,,,
หมอ,doctor,TRUE,Thai::vocab,1504119762250,~Pocket Thai Vocab,leech ~Pocket-Thai-vocab,[sound:t162a4.mp3],,,,,,,,,,,,,
พยาบาล,nurse,TRUE,Thai::vocab,1504119762251,~Pocket Thai Vocab,leech ~Pocket-Thai-vocab,[sound:t162a5.mp3],,,,,,,,,,,,,
เสีย,damaged<br><br>lose (e.g. loved one) <br><br>spoil (become bad) ,TRUE,Thai::vocab,1504119762252,~Pocket Thai Vocab,leech ~Pocket-Thai-vocab,[sound:t163a1.mp3],,,,,,,,,,,,,
หาย,"1 [to] recover; get well; be cured
<br>2 [to be] lost; missing
<br>3 [to] disappear; vanish",TRUE,Thai::vocab,1504119762253,~Pocket Thai Vocab,leech ~Pocket-Thai-vocab,[sound:t163a2.mp3],,,,,,,,,,,,,
ตรวจ,to test / to check,TRUE,Thai::vocab,1504119762254,~Pocket Thai Vocab,leech ~Pocket-Thai-vocab,[sound:t163a3.mp3],,,,,,,,,,,,,
ปวด,to pain / to ache / to hurt<br>(pain / ache / ail -<br>painful / sore) ,TRUE,Thai::vocab,1504119762255,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t163a4.mp3],,,,,,,,,,,,,
เจ็บ,sore / hurt / injured,TRUE,Thai::vocab,1504119762256,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t164a1.mp3],,,,,,,,,,,,,
ยาว,long (length),TRUE,Thai::vocab,1504119762257,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t164a2.mp3],,,,,,,,,,,,,
สั้น,short (length),TRUE,Thai::vocab,1504119762258,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t164a3.mp3],,,,,,,,,,,,,
อยู่,1. to live / to exist<br>2. &lt;still happening&gt;,TRUE,Thai::vocab,1504119762259,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t170a1.mp3],,,,,,,,,,,,,
ที่,at,TRUE,Thai::vocab,1504119762260,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t170a2.mp3],,,,,,,,,,,,,
ไหน,where 1,TRUE,Thai::vocab,1504119762261,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t170a3.mp3],,,,,,,,,,,,,
บน,on,TRUE,Thai::vocab,1504119762262,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t173a1.mp3],,,,,,,,,,,,,
ใน,in,TRUE,Thai::vocab,1504119762263,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t173a2.mp3],,,,,,,,,,,,,
ข้าง,by,TRUE,Thai::vocab,1504119762264,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t173a3.mp3],,,,,,,,,,,,,
ข้างข้าง,next to / beside,TRUE,Thai::vocab,1504119762265,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t173a4.mp3],,,,,,,,,,,,,
ข้างบน,on top / above / upstairs,TRUE,Thai::vocab,1504119762266,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t173a5.mp3],,,,,,,,,,,,,
ข้างล่าง,below / downstairs,TRUE,Thai::vocab,1504119762267,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t173a6.mp3],,,,,,,,,,,,,
ข้างใน,inside,TRUE,Thai::vocab,1504119762268,~Pocket Thai Vocab,leech ~Pocket-Thai-vocab,[sound:t173a7.mp3],,,,,,,,,,,,,
ข้างนอก,outside,TRUE,Thai::vocab,1504119762269,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t173a8.mp3],,,,,,,,,,,,,
ใกล้,near,TRUE,Thai::vocab,1504119762270,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t173a9.mp3],,,,,,,,,,,,,
ไกล,far,TRUE,Thai::vocab,1504119762271,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t173a10.mp3],,,,,,,,,,,,,
จาก,from,TRUE,Thai::vocab,1504119762272,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t173a11.mp3],,,,,,,,,,,,,
ซ้าย,left,TRUE,Thai::vocab,1504119762273,~Pocket Thai Vocab,leech ~Pocket-Thai-vocab,[sound:t173a12.mp3],,,,,,,,,,,,,
ขวา,right,TRUE,Thai::vocab,1504119762274,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t173a13.mp3],,,,,,,,,,,,,
ตรง,straight ahead,TRUE,Thai::vocab,1504119762275,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t173a14.mp3],,,,,,,,,,,,,
เลี้ยว,to turn,TRUE,Thai::vocab,1504119762276,~Pocket Thai Vocab,leech ~Pocket-Thai-vocab,[sound:t173a15.mp3],,,,,,,,,,,,,
หยุด,to stop,TRUE,Thai::vocab,1504119762277,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t173a16.mp3],,,,,,,,,,,,,
หนังสื,book,TRUE,Thai::vocab,1504119762278,~Pocket Thai Vocab,leech ~Pocket-Thai-vocab,[sound:t174a1.mp3],,,,,,,,,,,,,
ทีวี,T.V.,TRUE,Thai::vocab,1504119762279,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t174a2.mp3],,,,,,,,,,,,,
โทรศัพท์,phone (long) ,TRUE,Thai::vocab,1504119762280,~Pocket Thai Vocab,leech ~Pocket-Thai-vocab,[sound:t174a3.mp3],,,,,,,,,,,,,
โต๊ะ,table,TRUE,Thai::vocab,1504119762281,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t174a4.mp3],,,,,,,,,,,,,
คอมพิวเตอร์,computer,TRUE,Thai::vocab,1504119762282,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t174a5.mp3],,,,,,,,,,,,,
เก้าอี้,chair,TRUE,Thai::vocab,1504119762283,~Pocket Thai Vocab,leech ~Pocket-Thai-vocab,[sound:t174a6.mp3],,,,,,,,,,,,,
โซฟา,sofa,TRUE,Thai::vocab,1504119762284,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t174a7.mp3],,,,,,,,,,,,,
เตียงนอน,bed,TRUE,Thai::vocab,1504119762285,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t174a8.mp3],,,,,,,,,,,,,
สิ่ง,a thing,TRUE,Thai::vocab,1504119762286,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t174a9.mp3],,,,,,,,,,,,,
ที่นี่,here / this place,TRUE,Thai::vocab,1504119762287,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t174a10.mp3],,,,,,,,,,,,,
ที่นั่น,there / that place,TRUE,Thai::vocab,1504119762288,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t174a11.mp3],,,,,,,,,,,,,
และ,and,TRUE,Thai::vocab,1504119762289,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t181a1.mp3],,,,,,,,,,,,,
แล้วก็,and then / also,TRUE,Thai::vocab,1504119762290,~Pocket Thai Vocab,leech ~Pocket-Thai-vocab,[sound:t181a2.mp3],,,,,,,,,,,,,
แต่,but,TRUE,Thai::vocab,1504119762291,~Pocket Thai Vocab,leech ~Pocket-Thai-vocab,[sound:t181a3.mp3],,,,,,,,,,,,,
แต่ ว่า,but (also),TRUE,Thai::vocab,1504119762292,~Pocket Thai Vocab,leech ~Pocket-Thai-vocab,[sound:t181a4.mp3],,,,,,,,,,,,,
เพราะ ว่า,because,TRUE,Thai::vocab,1504119762293,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t181a5.mp3],,,,,,,,,,,,,
ถ้า,if,TRUE,Thai::vocab,1504119762294,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t181a6.mp3],,,,,,,,,,,,,
หรือ,or,TRUE,Thai::vocab,1504119762295,~Pocket Thai Vocab,leech ~Pocket-Thai-vocab,[sound:t181a7.mp3],,,,,,,,,,,,,
คิด,to think,TRUE,Thai::vocab,1504119762296,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t183a1.mp3],,,,,,,,,,,,,
บอก,to tell,TRUE,Thai::vocab,1504119762297,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t183a3.mp3],,,,,,,,,,,,,
เห็น,to see,TRUE,Thai::vocab,1504119762298,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t183a4.mp3],,,,,,,,,,,,,
รู้,to know,TRUE,Thai::vocab,1504119762299,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t183a5.mp3],,,,,,,,,,,,,
แปล,to translate / to mean,TRUE,Thai::vocab,1504119762300,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t183a6.mp3],,,,,,,,,,,,,
ตี หนึ่ง,1 a.m. (01:00),TRUE,Thai::vocab,1504119762301,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t200a1.mp3],,,,,,,,,,,,,
ตี สอง,2 a.m. (02:00),TRUE,Thai::vocab,1504119762302,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t200a2.mp3],,,,,,,,,,,,,
ตี สาม,3 a.m. (03:00),TRUE,Thai::vocab,1504119762303,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t200a3.mp3],,,,,,,,,,,,,
ตี สี่,4 a.m. (04:00),TRUE,Thai::vocab,1504119762304,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t200a4.mp3],,,,,,,,,,,,,
ตี ห้า,5 a.m. (05:00),TRUE,Thai::vocab,1504119762305,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t200a5.mp3],,,,,,,,,,,,,
หก โมง เช้า,6 a.m. (06:00),TRUE,Thai::vocab,1504119762306,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t200a6.mp3],,,,,,,,,,,,,
เจ็ด โมง เช้า,7 a.m. (07:00),TRUE,Thai::vocab,1504119762307,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t200a7.mp3],,,,,,,,,,,,,
แปด โมง เช้า,8 a.m. (08:00),TRUE,Thai::vocab,1504119762308,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t200a8.mp3],,,,,,,,,,,,,
เก้าโมงเช้า,9 a.m. (09:00),TRUE,Thai::vocab,1504119762309,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t200a9.mp3],,,,,,,,,,,,,
สิบ โมง เช้า,10 a.m. (10:00),TRUE,Thai::vocab,1504119762310,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t200a10.mp3],,,,,,,,,,,,,
สิบเอ็ด โมง เช้า,11 a.m. (11:00),TRUE,Thai::vocab,1504119762311,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t200a11.mp3],,,,,,,,,,,,,
เที่ยง (วัน)​,noon / midday,TRUE,Thai::vocab,1504119762312,~Pocket Thai Vocab,leech ~Pocket-Thai-vocab,[sound:t200a12.mp3],,,,,,,,,,,,,
บ่าย โมง,1 p.m. (13:00),TRUE,Thai::vocab,1504119762313,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t200a13.mp3],,,,,,,,,,,,,
บ่าย สอง โมง,2 p.m. (14:00),TRUE,Thai::vocab,1504119762314,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t200a14.mp3],,,,,,,,,,,,,
บ่าย สาม โมง,3 p.m. (15:00) ,TRUE,Thai::vocab,1504119762315,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t200a15.mp3],,,,,,,,,,,,,
สี่โมงเย็น,4 p.m. (16:00),TRUE,Thai::vocab,1504119762316,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t200a16.mp3],,,,,,,,,,,,,
ห้า โมง เย็น,5 p.m. (17:00) ,TRUE,Thai::vocab,1504119762317,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t200a17.mp3],,,,,,,,,,,,,
หก โมง เย็น,6 p.m. (18:00),TRUE,Thai::vocab,1504119762318,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t200a18.mp3],,,,,,,,,,,,,
หนึ่ง ทุ่ม,7 p.m. (19:00),TRUE,Thai::vocab,1504119762319,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t200a19.mp3],,,,,,,,,,,,,
สอง ทุ่ม,8 p.m. (20:00),TRUE,Thai::vocab,1504119762320,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t200a20.mp3],,,,,,,,,,,,,
สาม ทุ่ม,9 p.m.  (21:00) ,TRUE,Thai::vocab,1504119762321,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t200a21.mp3],,,,,,,,,,,,,
สี่ ทุ่ม,10 p.m. (22:00),TRUE,Thai::vocab,1504119762322,~Pocket Thai Vocab,leech ~Pocket-Thai-vocab,[sound:t200a22.mp3],,,,,,,,,,,,,
ห้า ทุ่ม,11 p.m. (23:00),TRUE,Thai::vocab,1504119762323,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t200a23.mp3],,,,,,,,,,,,,
เที่ยงคืน,midnight <br>12 a.m. (00:00),TRUE,Thai::vocab,1504119762324,~Pocket Thai Vocab,leech ~Pocket-Thai-vocab,[sound:t200a24.mp3],,,,,,,,,,,,,
วัน อาทิตย์,Sunday,TRUE,Thai::vocab,1504119762325,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t210a1.mp3],,,,,,,,,,,,,
วัน จันทร์,Monday,TRUE,Thai::vocab,1504119762326,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t210a2.mp3],,,,,,,,,,,,,
วัน อังคาร,Tuesday<br><br>Ang-khaan sounds like anchor. Drop the anchor on Tuesday to rest after the first day of work.,TRUE,Thai::vocab,1504119762327,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t210a3.mp3],,,,,,,,,,,,,
วัน พุธ,Wednesday,TRUE,Thai::vocab,1504119762328,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t210a4.mp3],,,,,,,,,,,,,
วัน พฤหัส,Thursday,TRUE,Thai::vocab,1504119762329,~Pocket Thai Vocab,leech ~Pocket-Thai-vocab,[sound:t210a5.mp3],,,,,,,,,,,,,
วัน ศุกร์,Friday,TRUE,Thai::vocab,1504119762330,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t210a6.mp3],,,,,,,,,,,,,
วัน เสาร์,Saturday,TRUE,Thai::vocab,1504119762331,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t210a7.mp3],,,,,,,,,,,,,
มกราคม (ม.ค.),January,TRUE,Thai::vocab,1504119762332,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t211a1.mp3],,,,,,,,,,,,,
กุมภาพันธ์ (ก.พ.),February,TRUE,Thai::vocab,1504119762333,~Pocket Thai Vocab,leech ~Pocket-Thai-vocab,[sound:t211a2.mp3],,,,,,,,,,,,,
มีนาคม (มี.ค.),March,TRUE,Thai::vocab,1504119762334,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t211a3.mp3],,,,,,,,,,,,,
เมษายน (เม.ย.),April,TRUE,Thai::vocab,1504119762335,~Pocket Thai Vocab,leech ~Pocket-Thai-vocab,[sound:t211a4.mp3],,,,,,,,,,,,,
พฤษภาคม (พ.ค.),"May<br><br>Pruet-sa-phaa sounds like ""fruit supper"". May is the month when we start eating fruit supper outside.",TRUE,Thai::vocab,1504119762336,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t211a5.mp3],,,,,,,,,,,,,
มิถุนายน (มิ.ย.),June,TRUE,Thai::vocab,1504119762337,~Pocket Thai Vocab,leech ~Pocket-Thai-vocab,[sound:t211a6.mp3],,,,,,,,,,,,,
กรกฎาคม (ก.ค.),"July<br><br>Ga-rá-gà-daa sounds like crocodile (or a word with a similar rhythm). July is hot, so imagine the crocodile is relaxing in the heat.",TRUE,Thai::vocab,1504119762338,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t211a7.mp3],,,,,,,,,,,,,
สิงหาคม (ส.ค.),August,TRUE,Thai::vocab,1504119762339,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t211a8.mp3],,,,,,,,,,,,,
กันยายน (ก.ย.),"September<br><br>Gan-yaa sounds like ""gonna yaw"". You're gonna yawn and get tired because September is the start of the school year.",TRUE,Thai::vocab,1504119762340,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t211a9.mp3],,,,,,,,,,,,,
ตุลาคม (ต.ค.),October,TRUE,Thai::vocab,1504119762341,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t211a10.mp3],,,,,,,,,,,,,
พฤศจิกายน (พ.ย.),"November<br><br>Prút-sà-jì-gā sounds like ""brutally chill"". November is the month when it starts to get brutally chill.",TRUE,Thai::vocab,1504119762342,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t211a11.mp3],,,,,,,,,,,,,
ธันวาคม (ธ.ค.),"December<br><br>Tan-waa sounds like ""tan wall"". In December, the sun is weak and only gives a light tan to the wall.",TRUE,Thai::vocab,1504119762343,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t211a12.mp3],,,,,,,,,,,,,
วัน,day,TRUE,Thai::vocab,1504119762344,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t212a1.mp3],,,,,,,,,,,,,
สัปดาห์,week 2,TRUE,Thai::vocab,1504119762345,~Pocket Thai Vocab,leech ~Pocket-Thai-vocab,[sound:t212a2.mp3],,,,,,,,,,,,,
อาทิตย์,week 1,TRUE,Thai::vocab,1504119762346,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t212a3.mp3],,,,,,,,,,,,,
เดือน,month,TRUE,Thai::vocab,1504119762347,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t212a4.mp3],,,,,,,,,,,,,
ปี,year,TRUE,Thai::vocab,1504119762348,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t212a5.mp3],,,,,,,,,,,,,
วันนี้,today,TRUE,Thai::vocab,1504119762349,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t212a6.mp3],,,,,,,,,,,,,
พรุ่งนี้,tomorrow,TRUE,Thai::vocab,1504119762350,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t212a7.mp3],,,,,,,,,,,,,
เมื่อวาน,yesterday,TRUE,Thai::vocab,1504119762351,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t212a8.mp3],,,,,,,,,,,,,
อาทิตย์นี้,this week,TRUE,Thai::vocab,1504119762352,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t212a9.mp3],,,,,,,,,,,,,
อาทิตย์หน้า,next week,TRUE,Thai::vocab,1504119762353,~Pocket Thai Vocab,leech ~Pocket-Thai-vocab,[sound:t212a10.mp3],,,,,,,,,,,,,
อาทิตย์ที่แล้ว,last week,TRUE,Thai::vocab,1504119762354,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t212a11.mp3],,,,,,,,,,,,,
ทุก,every,TRUE,Thai::vocab,1504119762355,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t212a12.mp3],,,,,,,,,,,,,
อีก # วัน,# days from now,TRUE,Thai::vocab,1504119762356,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t212a13.mp3],,,,,,,,,,,,,
อีก # อาทิตย์,# weeks from now,TRUE,Thai::vocab,1504119762357,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t212a15.mp3],,,,,,,,,,,,,
ตอน,when; during; at<br><br>section; piece; bit; part; episode,TRUE,Thai::vocab,1504119762358,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t212a16.mp3],,,,,,,,,,,,,
สิ้น,end of (used with week / month / year),TRUE,Thai::vocab,1504119762359,~Pocket Thai Vocab,leech ~Pocket-Thai-vocab,[sound:t212a17.mp3],,,,,,,,,,,,,
ตอนนี้,now,TRUE,Thai::vocab,1504119762360,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t212a18.mp3],,,,,,,,,,,,,
เมื่อไร,when,TRUE,Thai::vocab,1504119762361,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t212a19.mp3],,,,,,,,,,,,,
กี่โมง,what time / what hour,TRUE,Thai::vocab,1504119762362,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t212a20.mp3],,,,,,,,,,,,,
ตั้งแต่,since / from (time),TRUE,Thai::vocab,1504119762363,~Pocket Thai Vocab,leech ~Pocket-Thai-vocab,[sound:t212a21.mp3],,,,,,,,,,,,,
ประมาณ,approximately / about (used to estimate time or numbers),TRUE,Thai::vocab,1504119762364,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t212a22.mp3],,,,,,,,,,,,,
พี่,older sibling,TRUE,Thai::vocab,1504119762365,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t220a1.mp3],,,,,,,,,,,,,
พี่สาว,older sister,TRUE,Thai::vocab,1504119762366,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t220a2.mp3],,,,,,,,,,,,,
พี่ชาย,older brother,TRUE,Thai::vocab,1504119762367,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t220a3.mp3],,,,,,,,,,,,,
น้อง,younger sibling,TRUE,Thai::vocab,1504119762368,~Pocket Thai Vocab,~Pocket-Thai-vocab,[sound:t220a4.mp3],,,,,,,,,,,,,
